assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe
False,paz,76561198028790343,FinigaN,76561198186361079,False,False,15.909315,17,52,0,True,head,False,False,0,0,False,9493,AquaRS,76561198800147622,mp9,17293822569134293026,19224888818,,0
False,TriBorgg1,76561198965249056,F0R3VER,76561199012381348,False,False,13.8082905,3,27,0,False,chest,False,False,0,0,False,9582,FinigaN,76561198186361079,ak47,17293822569155198983,35919760054,,0
True,lasfas,76561198141667219,AquaRS,76561198800147622,False,False,15.560955,0,21,0,False,chest,False,False,0,0,False,15473,soulfly,76561198327068178,mp9,17293822569134293026,19224888818,,0
False,,,shield,76561198253891911,False,False,26.305285,22,78,0,True,head,False,False,0,0,False,15621,turbo,76561199228548850,p250,17293822569178267684,35286105773,,0
True,lasfas,76561198141667219,TriBorgg1,76561198965249056,False,False,9.815262,3,27,0,False,chest,False,False,0,0,False,15638,Banjo,76561198276486363,ak47,17293822569144582151,46562655948,,0
False,,,FinigaN,76561198186361079,False,False,17.934916,4,86,0,True,head,False,False,0,0,False,15734,AquaRS,76561198800147622,fiveseven,17293822569166864387,20389182907,,0
False,AquaRS,76561198800147622,lasfas,76561198141667219,False,False,13.634651,3,22,0,False,chest,False,False,0,0,False,15985,FinigaN,76561198186361079,galilar,17293822569102704653,27110211105,,0
False,Banjo,76561198276486363,shield,76561198253891911,False,False,10.170635,25,89,0,True,head,False,False,0,0,False,16144,TriBorgg1,76561198965249056,p250,17293822569178267684,35286105773,,0
False,,,F0R3VER,76561199012381348,False,False,5.058674,0,35,0,False,right_arm,False,False,0,0,False,16782,shield,76561198253891911,ak47,17293822569155198983,35919760054,,0
False,TriBorgg1,76561198965249056,lasfas,76561198141667219,False,False,20.668991,0,36,0,False,stomach,False,False,0,0,False,17559,paz,76561198028790343,galilar,17293822569102704653,27110211105,,0
False,,,shield,76561198253891911,False,False,9.691784,1,111,0,False,chest,False,False,0,0,False,23331,AquaRS,76561198800147622,awp,17293822569162801161,28958750083,,0
False,Banjo,76561198276486363,shield,76561198253891911,False,False,17.471365,1,110,0,False,chest,False,False,0,0,False,25252,TriBorgg1,76561198965249056,awp,17293822569162801161,28958750083,,0
